time,F3,F4,C3,C4,P3,P4,O1,O2
1.764468495565338612e+09,-7.593218546600084551e+00,-7.548285071841601024e+00,-7.072076682590331842e+00,-7.380975919679276132e+00,-7.221839503208222766e+00,-7.335784896107792719e+00,-7.219855363084938915e+00,-6.958479938573876922e+00,1.644813232792509083e+01,1.641790052846893033e+01,1.655500126806700933e+01,8.909481797225064170e+00
1.764468495569338560e+09,-1.159150528813674530e+00,-9.024693899055065138e-01,-5.503621786839247854e-01,-7.924910094824215712e-01,-7.924802946072388998e-01,-8.233585689735902768e-01,-7.498985128917907694e-01,-3.038897477972244410e-01,3.292375793965593100e+00,3.262237278735430568e+00,3.400510822238446362e+00,-3.881023663784099131e+00
1.764468495573338509e+09,3.015554255231434944e+00,3.443489697043786713e+00,3.720714689072669223e+00,3.571428747862129605e+00,3.423365594362574704e+00,3.445696691100926579e+00,3.457815464117422799e+00,4.114993813152721280e+00,-5.363344778916200539e+00,-5.394756643322015321e+00,-5.253081164717066542e+00,-1.218187636498838522e+01
1.764468495577338696e+09,4.295989748824604604e+00,4.811636147354080961e+00,5.094787793250556973e+00,5.026720872948335028e+00,4.787940660605542575e+00,4.808862885283522459e+00,4.757227728871558980e+00,5.587643440482720436e+00,-8.196155410428264787e+00,-8.228774168187152682e+00,-8.082196157681647009e+00,-1.466368354132387708e+01
1.764468495581338644e+09,3.420896923220099417e+00,3.933928474160455657e+00,4.303815595692140228e+00,4.227097207815476487e+00,4.037171157014461720e+00,4.002777826655511184e+00,3.922636991506380788e+00,4.816329649539389912e+00,-6.657572975106517355e+00,-6.689921876952189983e+00,-6.539791717432329676e+00,-1.277736725611288904e+01
1.764468495585338593e+09,2.339901343391165511e+00,2.787291969217617016e+00,3.279542118614789281e+00,3.087282011650236413e+00,3.098418878467588122e+00,2.990457994689531773e+00,2.928898786789059017e+00,3.803623413200847736e+00,-4.655750897103146713e+00,-4.686945043586460358e+00,-4.535683707633961781e+00,-1.043703686769726602e+01
1.764468495589338541e+09,2.753452992219387774e+00,3.100221085590690429e+00,3.686191670829203737e+00,3.346908845897167417e+00,3.624571669188742185e+00,3.452531218751786035e+00,3.422460542114913018e+00,4.293896083117592077e+00,-5.578582486338651947e+00,-5.609568239347907159e+00,-5.457322175578196877e+00,-1.103476120644474889e+01
1.764468495593338728e+09,4.256771707970681717e+00,4.490295216621582597e+00,5.109953834371658843e+00,4.657379638981472780e+00,5.162156886752693907e+00,4.932970429185854044e+00,4.920593035198184140e+00,5.850118411449969358e+00,-8.582555640896666560e+00,-8.614822232555411574e+00,-8.459173932732587886e+00,-1.372368735434743847e+01
1.764468495597338676e+09,5.002815744659205421e+00,5.142768907846697601e+00,5.739685061643927000e+00,5.214838676067691026e+00,5.849369396666531884e+00,5.559598910719270037e+00,5.580540854370774184e+00,6.580929931670404187e+00,-9.983600112739750898e+00,-1.001708935178068494e+01,-9.856340870933294696e+00,-1.481351714819076015e+01
1.764468495601338625e+09,4.183151966962050494e+00,4.265211054631677712e+00,4.823568836895537615e+00,4.272228031467427911e+00,4.934259426711415486e+00,4.593741976068526967e+00,4.674721406441205929e+00,5.702875031444754939e+00,-8.256518053098661269e+00,-8.289641211749373184e+00,-8.125205412428719853e+00,-1.277839305334584097e+01
1.764468495605338573e+09,2.870771894533803881e+00,2.928685547437438252e+00,3.503998833092171417e+00,2.980857056564636842e+00,3.607510271150737857e+00,3.255149291208883078e+00,3.351719599654853887e+00,4.381064744136893729e+00,-5.689758739257313458e+00,-5.721564905219953090e+00,-5.556086817171900449e+00,-9.912346776130252834e+00
