time,F3,F4,C3,C4,P3,P4,O1,O2
1.764462815208575964e+09,-6.936819347801689517e+00,-8.775587100250827888e+00,1.571814456141808947e+01,-8.250804198574645199e+00,4.496988627843373720e+00,-1.748357093192451117e+01,1.028148155203911962e+01,3.709018544522841854e+00,3.673463709249690901e+00,3.712742489939119039e+00,3.665811243344580195e+00,-3.810869149805136136e+00
1.764462815212575912e+09,-5.648512995479729959e+00,-9.441800661364977643e+00,2.358437075597219845e+01,-6.903309195994387082e+00,1.402407146000392579e+01,-1.871168962088741949e+01,1.253849228394746618e+01,-4.434520930398260785e-01,-4.761370633856858436e-01,-4.393560007938669409e-01,-4.847276371112495541e-01,-7.597949231866446773e+00
1.764462815216575861e+09,-6.535959841054129527e+00,-1.171448596825305621e+01,2.766114042640231929e+01,-5.823438481559840341e+00,2.136856717696754870e+01,-1.941776972148892000e+01,1.305738154693423247e+01,-2.345623800400022052e+00,-2.377451185784144272e+00,-2.341278189114841979e+00,-2.386759049758476525e+00,-9.144322912890677557e+00
1.764462815220576048e+09,-8.934454468650104175e+00,-1.521936291783895179e+01,2.753174426518749840e+01,-6.489484131837512493e+00,2.384110498382498733e+01,-2.059663636130123621e+01,1.115253912901126121e+01,-9.538653324606712891e-01,-9.857374234282545444e-01,-9.495727477911909409e-01,-9.955708283914145307e-01,-7.400704166324414857e+00
1.764462815224575996e+09,-1.112968122379692559e+01,-1.760197013926627818e+01,2.511207464234684039e+01,-9.748966227003590390e+00,2.030307321667631015e+01,-2.336941548874051477e+01,7.650725321424427960e+00,2.990020418084961662e+00,2.959755693873391102e+00,2.994210526441991149e+00,2.949266674527367460e+00,-3.109093414567984937e+00
1.764462815228575945e+09,-1.167100387714360110e+01,-1.798717876586836439e+01,2.426628496882165464e+01,-1.415396579982548531e+01,1.451651026262539190e+01,-2.711350242001442368e+01,3.212756309426144874e+00,6.949980251403776066e+00,6.924241098760947288e+00,6.954361413280413018e+00,6.912622176418548925e+00,1.188894382114982662e+00
1.764462815232575893e+09,-1.044461971532968647e+01,-1.790977223702589782e+01,2.720026125905894077e+01,-1.754428844136164400e+01,1.182512734447886338e+01,-3.016290654831652773e+01,-1.420141975252485977e+00,8.787847154723664289e+00,8.768577299694042537e+00,8.792651530820648986e+00,8.755285193798492571e+00,3.351979134711598363e+00
1.764462815236576080e+09,-9.110940653839902481e+00,-1.748545897129297799e+01,3.156984897091722075e+01,-1.928949253492994131e+01,1.312215530131397223e+01,-3.191041428767201893e+01,-4.520468818238457587e+00,8.556384041560386677e+00,8.542717313268690660e+00,8.561443806194379391e+00,8.527702778134472084e+00,3.436523054584160519e+00
1.764462815240576029e+09,-9.506911923141377230e+00,-1.448097891067827447e+01,3.322187325496092569e+01,-2.013018497437178667e+01,1.442271952961616677e+01,-3.301467355262442993e+01,-4.873382226374385340e+00,7.841955782898185845e+00,7.826891254487184035e+00,7.846926821121408047e+00,7.811576182965982440e+00,3.034188761140406143e+00
1.764462815244575977e+09,-1.119198229547591339e+01,-8.541732729442063743e+00,3.182021747045162030e+01,-2.073407030651011951e+01,1.268910241681465756e+01,-3.388859996048506673e+01,-3.183991129333812786e+00,7.521486732804862463e+00,7.486595634627480678e+00,7.526341431594579134e+00,7.474916277056389724e+00,3.021716457897393404e+00
1.764462815248575926e+09,-1.186683093427596702e+01,-2.757980883395807048e+00,3.132506880496683266e+01,-2.113211075255078697e+01,9.967040256091555861e+00,-3.387445874991135497e+01,-1.046485249400486595e+00,6.749382028644247633e+00,6.668069197991741248e+00,6.754469955294200467e+00,6.665475621574178611e+00,2.548360704971671886e+00
1.764462815252575874e+09,-1.080048020884434123e+01,1.831794438187719365e-01,3.420770557668077316e+01,-2.125158495271181280e+01,1.034345753903162546e+01,-3.207197280792640015e+01,3.274905540399091208e-01,4.649300611104404624e+00,4.506939978158882809e+00,4.654864634263285339e+00,4.516165381936822598e+00,7.349342504480746996e-01
1.764462815256576061e+09,-1.025414980444872626e+01,1.272943197307239593e+00,3.787649281548043945e+01,-2.154874303109227185e+01,1.421714962322134745e+01,-2.877839551869627854e+01,4.972733894417376010e-01,2.142320309729612848e+00,1.951408634335544567e+00,2.148140710934969722e+00,1.969686343862410594e+00,-1.494126670076024954e+00
1.764462815260576010e+09,-1.216581702558426237e+01,3.421323971448681611e+00,3.871924849349781539e+01,-2.294582113535721746e+01,1.766181883148197684e+01,-2.558691635984365220e+01,-1.890854838847255692e-02,9.348249979833463952e-01,7.226907959328584541e-01,9.405153173306532999e-01,7.445889003294978714e-01,-2.427548238831227501e+00
1.764462815264575958e+09,-1.526301096465542706e+01,7.389586954602018309e+00,3.750509623893196931e+01,-2.571839432876807408e+01,1.756805864253206551e+01,-2.357998963351016997e+01,-4.242157972648461506e-01,1.202573609806252053e+00,9.901313503872154476e-01,1.208134434616521036e+00,1.011772827413836229e+00,-1.889743334091364302e+00
