timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,accel_x,accel_y,accel_z,battery_level
1764421203.7682722,0.29676205588794524,-0.4990341749553748,0.3552142722755525,-1.6481721355083048,0.260146210804743,0.43337633540434845,0.9475014304219924,-1.4268186443647266,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-1.273003382059702,-0.3516755383609805,-1.619415150002226,-2.074644305700648,-0.9447939382028645,-0.48459174215996154,1.4166091512640984,-1.4569452129716458,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-0.379095115290764,0.2238678203822726,-0.949805264951301,-0.41718538704352287,-0.4171336392948082,-0.743231264675423,0.2721952837084835,0.4830098598321827,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-0.8750393398353757,0.668196586468584,0.12448281713604913,-0.012189487936739098,-0.09172630140469958,-1.133040466623095,-2.2440095604281307,1.0630774888472727,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,0.8030894615650008,-0.5146520833862859,-0.4344922410307304,-1.9855644050686743,2.2805968472268585,0.8968847388437461,0.5820107980589747,1.3947692928354432,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,1.0508358197901364,-0.39284331488870994,-0.6488611322064732,-0.27034707228837485,1.671223395477027,-0.5043538286075002,-0.09674517576616702,-1.5872674493123702,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-2.450345401937454,-1.2289892859872282,0.3629588470750108,1.4819087339151271,-0.11281451455969226,-0.1625890499021788,0.01844792871682106,0.4321560356156521,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,1.4133608832867808,-1.2069217445937324,-1.1977999307546054,0.3382475553240186,-2.433140308900188,1.0002852312433277,-1.3592107136798566,-1.4265507094228786,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-1.0436992563156862,0.02085306122268827,0.22975211495847536,0.8975456824080038,0.11114125743875673,2.200761865985724,0.8253447444302666,0.756988880975345,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-1.2241817478708237,-0.21749313852396665,0.8290624797904873,0.02478268605629949,-0.1231720264115508,-0.554623450399618,0.5382210749689196,0.6001384152386853,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-0.9592247803690405,0.24993127512204974,0.27676368216300024,0.10088883092479585,-2.164531079185797,-1.627125317318784,1.0535490537710444,1.3545392817911326,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-0.5490303716912391,-0.9592872936165415,-1.7655267163671466,-0.5932711140727605,0.11779197211286571,0.3987237223870538,-0.7460568346447103,-0.03167743351428665,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-0.568272718396108,1.6159429536325545,-2.477381510484974,-0.608955838140166,2.407389549270496,0.28665632010742437,0.011788725671153423,0.6814483549769882,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-1.5782819756729596,-0.13702515058626877,-0.026389052057769445,-0.02264877261013938,0.9360486344244516,0.5308428301068819,1.5047742655968035,-0.06094999513742927,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,0.2420801972021868,0.0016035737840039554,1.4655652829708317,-0.8768028128289729,0.6030503414561732,1.8232286096461965,1.0077703175249617,-1.7918181851182287,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-0.22684576221726993,-0.9041071409322315,-1.3960334091480753,-0.7219605738242032,0.5317687341811845,0.8626373617311864,0.8940771661669809,1.6923320266789839,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,0.1734197505414453,-0.4606257975356002,0.9770664564005122,0.15983682214799025,0.04390773483768953,-0.6241024314581658,0.42767337171098213,1.156446448001156,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-0.7288067373795114,0.8602245148519336,-0.9820500882447734,-0.26825558362082697,-0.7311176257625928,-1.1872940580872668,0.9349452449021501,0.039309242217711975,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-0.34614095155526153,-0.4724676721629506,-1.0488592570166133,-0.130620899128574,0.5793385347977589,0.24653314255533823,0.6443066228252223,0.1098359773608394,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-0.44326075306387713,0.8588742577448292,-0.9512662165100669,0.16094755441550931,0.5933010926594957,1.2469051917549177,-0.5016679042483138,0.9791279349405573,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,-2.5848661116447817,-1.2291245385066885,-0.6143904210693208,-2.6952283129447485,-0.6952129626062007,0.06371340579315253,-2.669756290863843,-1.8862310884073146,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,0.06776452941011302,-1.0091061403231638,0.0695492932217655,1.7166424932105773,0.853630439310215,0.5945788155997745,-1.094487948518886,0.869097235767205,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,0.3488182873153177,-0.06401389272771461,1.4854100030115112,1.3520811917719364,-0.4463198465123032,0.9867603625356947,-1.151164491510761,-0.9376136258855354,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,0.001661738402725177,0.43259892066002387,-1.3583765541977995,0.6319110634158221,0.5515588057305242,-3.081207459319703,2.016070085531492,-0.4271353129857182,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
1764421203.7682722,0.08633377489891414,1.1987269999767107,-0.23112053984392306,-0.7295495197753737,1.5410725050913008,-1.250749824830256,0.2561237139915103,0.7994580677029716,-3.9550019165562205,6.037589822440658,8.161595165032523,54.33829631884486
